label,weight,profit
item_6201,1,17
item_6202,4,19
item_6203,3,10
item_6204,1,20
item_6205,2,3
item_6206,1,17
item_6207,1,15
item_6208,4,6
item_6209,3,9
item_6210,1,12
item_6211,1,19
item_6212,4,5
item_6213,1,7
item_6214,3,19
item_6215,2,19
item_6216,5,8
item_6217,1,13
item_6218,2,4
item_6219,2,2
item_6220,1,5
item_6221,3,9
item_6222,4,2
item_6223,1,11
item_6224,3,4
item_6225,5,2
item_6226,3,9
item_6227,3,13
item_6228,1,19
item_6229,2,4
item_6230,1,5
item_6231,2,12
item_6232,4,16
item_6233,1,5
item_6234,3,12
item_6235,1,13
item_6236,5,19
item_6237,3,6
item_6238,3,10
item_6239,4,14
item_6240,3,8
item_6241,5,10
item_6242,5,4
item_6243,3,8
item_6244,1,13
item_6245,1,19
item_6246,5,18
item_6247,2,1
item_6248,4,4
item_6249,2,14
item_6250,3,5
item_6251,2,17
item_6252,2,19
item_6253,2,9
item_6254,4,9
item_6255,2,8
item_6256,2,9
item_6257,4,5
item_6258,1,5
item_6259,1,18
item_6260,3,13
item_6261,5,11
item_6262,4,9
item_6263,3,5
item_6264,1,3
item_6265,3,7
item_6266,4,16
item_6267,3,2
item_6268,1,11
item_6269,1,8
item_6270,3,4
item_6271,2,14
item_6272,2,14
item_6273,1,15
item_6274,3,4
item_6275,2,16
item_6276,1,9
item_6277,2,17
item_6278,1,19
item_6279,2,19
item_6280,3,15
item_6281,4,14
item_6282,4,3
item_6283,1,17
item_6284,1,17
item_6285,2,18
item_6286,1,4
item_6287,1,17
item_6288,2,18
item_6289,3,17
item_6290,2,14
item_6291,2,3
item_6292,3,18
item_6293,1,9
item_6294,3,13
item_6295,1,11
item_6296,2,20
item_6297,3,18
item_6298,5,14
item_6299,1,9
item_6300,4,4
item_6301,2,8
item_6302,1,1
item_6303,3,17
item_6304,5,12
item_6305,1,18
item_6306,5,19
item_6307,3,18
item_6308,5,18
item_6309,1,4
item_6310,2,8
item_6311,1,20
item_6312,4,14
item_6313,5,7
item_6314,4,19
item_6315,1,12
item_6316,4,1
item_6317,4,9
item_6318,1,17
item_6319,1,6
item_6320,3,18
item_6321,2,18
item_6322,1,6
item_6323,2,10
item_6324,2,2
item_6325,4,15
item_6326,2,3
item_6327,3,3
item_6328,5,13
item_6329,4,1
item_6330,2,18
item_6331,2,2
item_6332,3,14
item_6333,2,16
item_6334,4,16
item_6335,2,8
item_6336,5,15
item_6337,3,10
item_6338,1,18
item_6339,5,3
item_6340,3,7
item_6341,3,3
item_6342,4,16
item_6343,1,2
item_6344,2,4
item_6345,4,16
item_6346,4,1
item_6347,1,16
item_6348,4,13
item_6349,1,13
item_6350,4,10
item_6351,4,16
item_6352,1,3
item_6353,4,5
item_6354,4,3
item_6355,1,19
item_6356,1,16
item_6357,1,2
item_6358,1,7
item_6359,3,10
item_6360,1,20
item_6361,3,5
item_6362,2,14
item_6363,4,2
item_6364,1,1
item_6365,1,5
item_6366,1,11
item_6367,5,14
item_6368,4,2
item_6369,1,7
item_6370,5,4
item_6371,3,12
item_6372,3,11
item_6373,2,9
item_6374,4,15
item_6375,3,13
item_6376,5,6
item_6377,4,2
item_6378,1,8
item_6379,4,13
item_6380,4,3
item_6381,4,15
item_6382,1,15
item_6383,1,12
item_6384,5,8
item_6385,3,14
item_6386,1,6
item_6387,4,10
item_6388,4,10
item_6389,3,16
item_6390,2,20
item_6391,1,12
item_6392,1,8
item_6393,2,10
item_6394,5,17
item_6395,5,10
item_6396,5,10
item_6397,1,15
item_6398,2,1
item_6399,1,7
item_6400,5,13
item_6401,2,1
item_6402,4,14
item_6403,1,12
item_6404,1,3
item_6405,2,4
item_6406,2,1
item_6407,2,7
item_6408,5,11
item_6409,1,10
item_6410,4,9
item_6411,5,4
item_6412,5,2
item_6413,5,2
item_6414,2,10
item_6415,2,5
item_6416,5,16
item_6417,2,1
item_6418,2,4
item_6419,3,14
item_6420,2,3
item_6421,1,6
item_6422,4,16
item_6423,4,8
item_6424,5,2
item_6425,2,9
item_6426,1,7
item_6427,1,18
item_6428,2,18
item_6429,5,16
item_6430,3,12
item_6431,2,5
item_6432,1,7
item_6433,3,19
item_6434,1,12
item_6435,1,17
item_6436,2,10
item_6437,1,11
item_6438,1,15
item_6439,3,3
item_6440,3,12
item_6441,4,19
item_6442,1,10
item_6443,4,16
item_6444,1,4
item_6445,4,2
item_6446,1,13
item_6447,2,17
item_6448,2,4
item_6449,1,7
item_6450,5,12
item_6451,3,17
item_6452,3,19
item_6453,3,3
item_6454,4,15
item_6455,1,16
item_6456,1,16
item_6457,2,17
item_6458,1,6
item_6459,1,1
item_6460,3,15
item_6461,1,10
item_6462,5,4
item_6463,3,12
item_6464,3,15
item_6465,1,6
item_6466,1,14
item_6467,2,4
item_6468,1,19
item_6469,1,17
item_6470,3,8
item_6471,2,15
item_6472,3,13
item_6473,3,9
item_6474,2,17
item_6475,1,6
item_6476,3,12
item_6477,4,2
item_6478,4,4
item_6479,1,2
item_6480,1,11
item_6481,5,5
item_6482,4,19
item_6483,2,9
item_6484,4,10
item_6485,3,11
item_6486,3,9
item_6487,1,17
item_6488,4,10
item_6489,1,18
item_6490,1,6
item_6491,3,12
item_6492,1,17
item_6493,1,2
item_6494,1,5
item_6495,1,18
item_6496,3,7
item_6497,4,14
item_6498,1,16
item_6499,3,14
item_6500,4,11
item_6501,1,12
item_6502,1,12
item_6503,1,14
item_6504,3,8
item_6505,4,4
item_6506,1,11
item_6507,5,15
item_6508,1,12
item_6509,3,4
item_6510,1,13
item_6511,2,7
item_6512,1,3
item_6513,2,2
item_6514,3,13
item_6515,3,9
item_6516,1,2
item_6517,4,15
item_6518,4,5
item_6519,3,15
item_6520,4,14
item_6521,4,17
item_6522,2,2
item_6523,3,12
item_6524,4,6
item_6525,3,7
item_6526,1,4
item_6527,2,10
item_6528,4,15
item_6529,2,8
item_6530,4,18
item_6531,2,12
item_6532,4,14
item_6533,5,2
item_6534,1,1
item_6535,1,2
item_6536,1,6
item_6537,1,9
item_6538,4,19
item_6539,1,8
item_6540,3,19
item_6541,4,8
item_6542,1,13
item_6543,2,2
item_6544,1,4
item_6545,2,19
item_6546,5,18
item_6547,1,13
item_6548,5,16
item_6549,4,19
item_6550,1,3
item_6551,4,10
item_6552,4,14
item_6553,1,1
item_6554,3,2
item_6555,3,5
item_6556,2,8
item_6557,1,9
item_6558,2,4
item_6559,1,18
item_6560,3,19
item_6561,4,14
item_6562,4,5
item_6563,1,14
item_6564,5,5
item_6565,3,16
item_6566,5,2
item_6567,3,17
item_6568,3,14
item_6569,4,15
item_6570,4,6
item_6571,1,8
item_6572,4,11
item_6573,2,18
item_6574,4,11
item_6575,2,13
item_6576,2,12
item_6577,2,20
item_6578,4,4
item_6579,3,18
item_6580,3,9
item_6581,5,3
item_6582,1,4
item_6583,5,13
item_6584,2,11
item_6585,3,18
item_6586,2,18
item_6587,5,4
item_6588,2,13
item_6589,4,17
item_6590,3,20
item_6591,4,17
item_6592,2,17
item_6593,4,20
item_6594,3,11
item_6595,3,6
item_6596,3,19
item_6597,4,14
item_6598,4,10
item_6599,2,17
item_6600,2,19
item_6601,3,17
item_6602,1,8
item_6603,2,15
item_6604,1,13
item_6605,2,17
item_6606,4,5
item_6607,1,16
item_6608,3,3
item_6609,1,2
item_6610,5,6
item_6611,2,17
item_6612,3,3
item_6613,4,1
item_6614,1,3
item_6615,1,16
item_6616,1,6
item_6617,5,9
item_6618,2,9
item_6619,4,7
item_6620,2,5
item_6621,2,12
item_6622,2,13
item_6623,1,10
item_6624,1,7
item_6625,1,14
item_6626,4,8
item_6627,3,3
item_6628,3,13
item_6629,2,19
item_6630,2,2
item_6631,1,10
item_6632,5,10
item_6633,3,3
item_6634,4,15
item_6635,5,10
item_6636,4,6
item_6637,5,2
item_6638,2,16
item_6639,4,5
item_6640,2,1
item_6641,1,17
item_6642,4,19
item_6643,2,11
item_6644,2,14
item_6645,2,19
item_6646,3,2
item_6647,3,14
item_6648,3,18
item_6649,2,4
item_6650,2,7
item_6651,1,4
item_6652,4,5
item_6653,2,1
item_6654,4,16
item_6655,5,16
item_6656,1,4
item_6657,2,14
item_6658,4,5
item_6659,2,14
item_6660,5,3
item_6661,1,15
item_6662,5,12
item_6663,2,8
item_6664,4,1
item_6665,3,14
item_6666,3,3
item_6667,2,6
item_6668,3,9
item_6669,1,6
item_6670,5,8
item_6671,2,18
item_6672,5,18
item_6673,1,4
item_6674,3,14
item_6675,2,20
item_6676,2,6
item_6677,1,16
item_6678,1,9
item_6679,3,5
item_6680,1,4
item_6681,4,1
item_6682,1,16
item_6683,1,14
item_6684,3,1
item_6685,4,4
item_6686,5,17
item_6687,4,5
item_6688,2,10
item_6689,1,8
item_6690,3,11
item_6691,4,4
item_6692,1,11
item_6693,4,2
item_6694,3,20
item_6695,3,6
item_6696,4,17
item_6697,2,5
item_6698,1,2
item_6699,2,18
item_6700,4,2
item_6701,3,19
item_6702,2,13
item_6703,4,15
item_6704,1,13
item_6705,4,18
item_6706,3,15
item_6707,1,12
item_6708,2,16
item_6709,2,2
item_6710,1,3
item_6711,4,4
item_6712,3,8
item_6713,2,10
item_6714,4,18
item_6715,2,11
item_6716,2,7
item_6717,5,11
item_6718,2,18
item_6719,3,14
item_6720,5,12
item_6721,3,12
item_6722,2,3
item_6723,2,8
item_6724,3,13
item_6725,1,6
item_6726,1,6
item_6727,3,7
item_6728,5,18
item_6729,3,8
item_6730,2,17
item_6731,3,9
item_6732,1,9
item_6733,3,16
item_6734,4,4
item_6735,4,7
item_6736,3,8
item_6737,3,7
item_6738,4,12
item_6739,1,15
item_6740,4,13
item_6741,1,16
item_6742,4,4
item_6743,3,10
item_6744,1,10
item_6745,1,12
item_6746,3,4
item_6747,3,6
item_6748,5,16
item_6749,5,1
item_6750,1,19
item_6751,5,10
item_6752,5,12
item_6753,1,12
item_6754,1,2
item_6755,2,20
item_6756,3,10
item_6757,2,3
item_6758,1,8
item_6759,4,2
item_6760,4,6
item_6761,3,6
item_6762,4,19
item_6763,3,5
item_6764,4,12
item_6765,1,7
item_6766,3,6
item_6767,2,5
item_6768,3,12
item_6769,1,12
item_6770,4,4
item_6771,3,7
item_6772,1,16
item_6773,4,5
item_6774,3,19
item_6775,1,15
item_6776,5,6
item_6777,2,3
item_6778,4,5
item_6779,2,4
item_6780,1,5
item_6781,1,6
item_6782,2,12
item_6783,3,8
item_6784,1,3
item_6785,1,15
item_6786,2,15
item_6787,2,13
item_6788,2,11
item_6789,1,18
item_6790,3,16
item_6791,3,7
item_6792,3,13
item_6793,4,13
item_6794,2,14
item_6795,3,14
item_6796,2,16
item_6797,1,7
item_6798,2,6
item_6799,2,5
item_6800,3,10
item_6801,1,19
item_6802,1,14
item_6803,2,16
item_6804,2,8
item_6805,2,10
item_6806,4,18
item_6807,1,6
item_6808,1,8
item_6809,5,10
item_6810,1,17
item_6811,3,12
item_6812,4,17
item_6813,5,8
item_6814,4,3
item_6815,5,3
item_6816,4,2
item_6817,1,19
item_6818,2,7
item_6819,4,6
item_6820,5,5
item_6821,2,11
item_6822,1,3
item_6823,1,13
item_6824,4,19
item_6825,5,4
item_6826,3,19
item_6827,4,5
item_6828,4,5
item_6829,4,2
item_6830,1,17
item_6831,1,3
item_6832,2,15
item_6833,4,4
item_6834,5,6
item_6835,1,17
item_6836,4,11
item_6837,1,11
item_6838,1,4
item_6839,1,4
item_6840,1,17
item_6841,4,12
item_6842,1,6
item_6843,1,3
item_6844,1,13
item_6845,4,2
item_6846,2,1
item_6847,2,16
item_6848,3,9
item_6849,3,9
item_6850,3,19
item_6851,5,8
item_6852,3,15
item_6853,4,15
item_6854,3,9
item_6855,3,10
item_6856,4,5
item_6857,3,8
item_6858,2,12
item_6859,2,8
item_6860,2,7
item_6861,1,1
item_6862,2,13
item_6863,1,17
item_6864,4,15
item_6865,3,7
item_6866,1,1
item_6867,1,9
item_6868,2,10
item_6869,2,18
item_6870,2,9
item_6871,1,19
item_6872,4,19
item_6873,2,2
item_6874,2,8
item_6875,3,9
item_6876,3,8
item_6877,3,10
item_6878,5,18
item_6879,2,8
item_6880,1,19
item_6881,1,20
item_6882,1,15
item_6883,1,1
item_6884,1,11
item_6885,1,9
item_6886,4,10
item_6887,3,6
item_6888,1,11
item_6889,1,9
item_6890,2,16
item_6891,1,16
item_6892,4,12
item_6893,1,19
item_6894,5,8
item_6895,3,9
item_6896,4,6
item_6897,1,18
item_6898,1,8
item_6899,2,2
item_6900,2,19
item_6901,1,12
item_6902,2,17
item_6903,1,11
item_6904,1,18
item_6905,1,2
item_6906,4,6
item_6907,2,2
item_6908,2,20
item_6909,5,10
item_6910,1,10
item_6911,5,13
item_6912,5,17
item_6913,5,6
item_6914,3,18
item_6915,4,7
item_6916,3,11
item_6917,3,17
item_6918,3,14
item_6919,4,16
item_6920,1,16
item_6921,2,6
item_6922,5,7
item_6923,5,20
item_6924,1,12
item_6925,4,6
item_6926,4,12
item_6927,4,5
item_6928,5,10
item_6929,1,3
item_6930,3,8
item_6931,4,9
item_6932,2,3
item_6933,1,10
item_6934,5,2
item_6935,2,18
item_6936,2,16
item_6937,1,10
item_6938,1,19
item_6939,1,5
item_6940,4,10
item_6941,5,12
item_6942,2,17
item_6943,2,13
item_6944,1,4
item_6945,2,8
item_6946,1,3
item_6947,4,1
item_6948,3,10
item_6949,1,19
item_6950,4,13
item_6951,5,1
item_6952,1,4
item_6953,5,8
item_6954,3,17
item_6955,2,12
item_6956,1,18
item_6957,2,2
item_6958,3,20
item_6959,3,17
item_6960,1,4
item_6961,2,20
item_6962,1,12
item_6963,3,11
item_6964,4,6
item_6965,1,13
item_6966,1,13
item_6967,4,3
item_6968,3,14
item_6969,1,17
item_6970,3,14
item_6971,4,8
item_6972,3,7
item_6973,4,9
item_6974,4,5
item_6975,5,7
item_6976,2,6
item_6977,1,4
item_6978,1,12
item_6979,1,3
item_6980,2,4
item_6981,1,16
item_6982,3,12
item_6983,4,9
item_6984,1,13
item_6985,5,11
item_6986,3,19
item_6987,1,10
item_6988,1,4
item_6989,1,2
item_6990,1,17
item_6991,1,5
item_6992,3,14
item_6993,2,14
item_6994,2,4
item_6995,2,19
item_6996,2,7
item_6997,5,12
item_6998,4,1
item_6999,4,19
item_7000,2,10
item_7001,5,4
item_7002,4,6
item_7003,3,19
item_7004,5,15
item_7005,2,16
item_7006,3,15
item_7007,4,8
item_7008,1,10
item_7009,4,11
item_7010,1,7
item_7011,3,15
item_7012,3,11
item_7013,4,20
item_7014,3,13
item_7015,2,19
item_7016,4,10
item_7017,4,11
item_7018,3,15
item_7019,1,7
item_7020,2,13
item_7021,4,10
item_7022,4,19
item_7023,5,13
item_7024,1,7
item_7025,3,10
item_7026,2,13
item_7027,1,5
item_7028,5,6
item_7029,1,11
item_7030,1,19
item_7031,2,9
item_7032,2,19
item_7033,4,6
item_7034,4,11
item_7035,2,11
item_7036,5,16
item_7037,3,7
item_7038,3,2
item_7039,5,5
item_7040,3,6
item_7041,1,5
item_7042,5,12
item_7043,2,11
item_7044,1,14
item_7045,1,13
item_7046,5,1
item_7047,1,15
item_7048,1,13
item_7049,3,9
item_7050,5,5
item_7051,1,3
item_7052,5,7
item_7053,3,11
item_7054,1,20
item_7055,4,17
item_7056,1,6
item_7057,4,16
item_7058,5,19
item_7059,1,10
item_7060,1,16
item_7061,4,10
item_7062,1,14
item_7063,1,3
item_7064,4,8
item_7065,2,5
item_7066,5,15
item_7067,5,13
item_7068,5,16
item_7069,5,4
item_7070,2,11
item_7071,3,5
item_7072,5,15
item_7073,2,7
item_7074,2,15
item_7075,1,11
item_7076,4,5
item_7077,1,13
item_7078,4,15
item_7079,1,20
item_7080,1,13
item_7081,5,10
item_7082,4,8
item_7083,3,5
item_7084,1,10
item_7085,1,8
item_7086,5,19
item_7087,3,9
item_7088,4,19
item_7089,4,3
item_7090,4,12
item_7091,3,3
item_7092,1,10
item_7093,5,15
item_7094,2,13
item_7095,1,17
item_7096,2,7
item_7097,4,7
item_7098,4,2
item_7099,2,19
item_7100,1,6
item_7101,2,4
item_7102,2,9
item_7103,1,11
item_7104,1,7
item_7105,2,1
item_7106,5,7
item_7107,4,18
item_7108,5,12
item_7109,4,8
item_7110,1,6
item_7111,2,18
item_7112,1,5
item_7113,4,5
item_7114,1,17
item_7115,3,11
item_7116,4,16
item_7117,3,12
item_7118,3,7
item_7119,3,7
item_7120,4,15
item_7121,1,18
item_7122,2,14
item_7123,1,2
item_7124,1,19
item_7125,3,3
item_7126,2,10
item_7127,2,11
item_7128,1,12
item_7129,3,16
item_7130,1,4
item_7131,3,12
item_7132,4,13
item_7133,1,5
item_7134,4,4
item_7135,5,17
item_7136,3,20
item_7137,1,11
item_7138,1,16
item_7139,4,5
item_7140,3,2
item_7141,1,14
item_7142,1,11
item_7143,2,9
item_7144,3,18
item_7145,2,6
item_7146,4,3
item_7147,2,13
item_7148,3,20
item_7149,2,5
item_7150,1,3
item_7151,1,13
item_7152,1,14
item_7153,1,2
item_7154,5,15
item_7155,4,14
item_7156,1,5
item_7157,5,12
item_7158,3,15
item_7159,4,1
item_7160,1,5
item_7161,1,15
item_7162,4,18
item_7163,2,9
item_7164,3,14
item_7165,2,5
item_7166,3,5
item_7167,2,18
item_7168,4,14
item_7169,2,19
item_7170,2,6
item_7171,2,4
item_7172,4,17
item_7173,4,11
item_7174,1,3
item_7175,2,6
item_7176,1,16
item_7177,2,15
item_7178,1,10
item_7179,2,5
item_7180,1,17
item_7181,4,19
item_7182,1,10
item_7183,2,4
item_7184,4,13
item_7185,2,20
item_7186,3,13
item_7187,1,6
item_7188,2,6
item_7189,1,17
item_7190,3,7
item_7191,2,2
item_7192,5,3
item_7193,4,6
item_7194,1,19
item_7195,5,17
item_7196,3,19
item_7197,5,13
item_7198,5,1
item_7199,5,7
item_7200,3,12
item_7201,3,1
item_7202,1,3
item_7203,2,16
item_7204,1,16
item_7205,3,13
item_7206,3,19
item_7207,3,8
item_7208,2,13
item_7209,4,7
item_7210,4,8
item_7211,4,11
item_7212,3,9
item_7213,3,14
item_7214,1,18
item_7215,1,17
item_7216,1,9
item_7217,5,2
item_7218,3,20
item_7219,2,4
item_7220,4,5
item_7221,1,6
item_7222,5,9
item_7223,5,13
item_7224,4,18
item_7225,1,19
item_7226,3,3
item_7227,1,12
item_7228,4,19
item_7229,1,10
item_7230,1,4
item_7231,4,15
item_7232,5,10
item_7233,5,16
item_7234,4,3
item_7235,3,5
item_7236,3,1
item_7237,4,19
item_7238,4,12
item_7239,1,15
item_7240,5,12
item_7241,3,5
item_7242,4,5
item_7243,1,4
item_7244,4,5
item_7245,2,2
item_7246,2,13
item_7247,1,15
item_7248,4,8
item_7249,4,15
item_7250,4,9
item_7251,3,17
item_7252,1,8
item_7253,1,2
item_7254,1,17
item_7255,2,3
item_7256,1,2
item_7257,2,9
item_7258,4,4
item_7259,4,15
item_7260,4,11
item_7261,5,12
item_7262,5,12
item_7263,2,10
item_7264,4,12
item_7265,3,5
item_7266,2,4
item_7267,4,9
item_7268,2,13
item_7269,5,16
item_7270,4,5
item_7271,2,16
item_7272,2,3
item_7273,3,16
item_7274,1,2
item_7275,4,11
item_7276,4,12
item_7277,2,13
item_7278,4,17
item_7279,1,4
item_7280,4,16
item_7281,1,2
item_7282,4,11
item_7283,1,11
item_7284,1,11
item_7285,1,6
item_7286,3,17
item_7287,1,10
item_7288,4,4
item_7289,4,14
item_7290,1,4
item_7291,2,9
item_7292,3,3
item_7293,4,10
item_7294,3,20
item_7295,2,2
item_7296,1,2
item_7297,3,1
item_7298,4,2
item_7299,2,15
item_7300,4,12
item_7301,1,5
item_7302,5,3
item_7303,4,11
item_7304,2,16
item_7305,4,12
item_7306,4,20
item_7307,2,14
item_7308,4,11
item_7309,2,7
item_7310,1,11
item_7311,1,14
item_7312,3,6
item_7313,3,16
item_7314,1,17
item_7315,2,13
item_7316,1,8
item_7317,1,9
item_7318,1,12
item_7319,1,6
item_7320,1,8
item_7321,2,8
item_7322,3,11
item_7323,2,12
item_7324,1,4
item_7325,1,5
item_7326,2,14
item_7327,2,17
item_7328,4,8
item_7329,1,15
item_7330,3,2
item_7331,1,9
item_7332,4,12
item_7333,3,16
item_7334,1,13
item_7335,3,19
item_7336,5,5
item_7337,1,6
item_7338,1,3
item_7339,2,17
item_7340,1,12
item_7341,3,1
item_7342,3,6
item_7343,4,4
item_7344,5,10
item_7345,5,11
item_7346,2,16
item_7347,3,2
item_7348,1,4
item_7349,1,14
item_7350,3,7
item_7351,1,12
item_7352,3,15
item_7353,2,4
item_7354,1,9
item_7355,4,8
item_7356,4,11
item_7357,1,7
item_7358,4,3
item_7359,4,17
item_7360,2,20
item_7361,2,8
item_7362,4,15
item_7363,4,2
item_7364,2,5
item_7365,3,7
item_7366,3,7
item_7367,5,18
item_7368,1,3
item_7369,2,9
item_7370,1,7
item_7371,3,16
item_7372,3,18
item_7373,4,15
item_7374,2,12
item_7375,3,4
item_7376,5,7
item_7377,5,10
item_7378,4,2
item_7379,3,2
item_7380,3,2
item_7381,4,6
item_7382,5,5
item_7383,4,8
item_7384,4,6
item_7385,2,14
item_7386,2,5
item_7387,1,3
item_7388,1,12
item_7389,3,15
item_7390,4,11
item_7391,3,5
item_7392,3,13
item_7393,1,5
item_7394,2,7
item_7395,1,18
item_7396,4,15
item_7397,5,18
item_7398,3,11
item_7399,4,7
item_7400,2,10
item_7401,3,9
item_7402,3,17
item_7403,4,1
item_7404,1,17
item_7405,5,2
item_7406,1,16
item_7407,1,3
item_7408,3,19
item_7409,1,8
item_7410,2,14
item_7411,1,6
item_7412,5,3
item_7413,4,9
item_7414,1,13
item_7415,1,8
item_7416,4,4
item_7417,1,7
item_7418,1,3
item_7419,3,16
item_7420,2,11
item_7421,1,9
item_7422,2,17
item_7423,3,15
item_7424,2,4
item_7425,4,19
item_7426,3,11
item_7427,1,10
item_7428,2,9
item_7429,1,19
item_7430,4,17
item_7431,2,11
item_7432,2,15
item_7433,4,13
item_7434,4,7
item_7435,3,9
item_7436,2,16
item_7437,1,14
item_7438,1,3
item_7439,4,1
item_7440,1,5
item_7441,5,11
item_7442,1,8
item_7443,4,3
item_7444,4,2
item_7445,1,10
item_7446,2,15
item_7447,1,4
item_7448,1,18
item_7449,2,17
item_7450,3,4
item_7451,3,10
item_7452,4,9
item_7453,3,18
item_7454,3,20
item_7455,4,7
item_7456,5,3
item_7457,2,12
item_7458,4,20
item_7459,4,8
item_7460,1,17
item_7461,5,15
item_7462,3,9
item_7463,1,13
item_7464,3,3
item_7465,1,8
item_7466,3,1
item_7467,4,11
item_7468,5,12
item_7469,1,6
item_7470,3,19
item_7471,4,10
item_7472,1,16
item_7473,2,12
item_7474,3,19
item_7475,2,13
item_7476,4,18
item_7477,3,17
item_7478,3,15
item_7479,4,14
item_7480,4,17
item_7481,1,11
item_7482,1,16
item_7483,3,13
item_7484,3,4
item_7485,3,7
item_7486,4,18
item_7487,3,16
item_7488,4,19
item_7489,4,3
item_7490,4,16
item_7491,1,16
item_7492,4,9
item_7493,3,19
item_7494,1,13
item_7495,1,12
item_7496,1,13
item_7497,2,9
item_7498,4,13
item_7499,1,5
item_7500,3,20
item_7501,1,13
item_7502,2,14
item_7503,5,13
item_7504,4,11
item_7505,3,12
item_7506,1,17
item_7507,2,1
item_7508,2,9
item_7509,3,20
item_7510,5,12
item_7511,2,2
item_7512,4,16
item_7513,2,16
item_7514,3,4
item_7515,3,3
item_7516,3,12
item_7517,2,13
item_7518,5,5
item_7519,3,16
item_7520,1,17
item_7521,4,16
item_7522,4,7
item_7523,2,19
item_7524,1,17
item_7525,4,9
item_7526,1,12
item_7527,4,17
item_7528,1,18
item_7529,4,17
item_7530,1,15
item_7531,1,14
item_7532,3,12
item_7533,5,8
item_7534,5,3
item_7535,5,8
item_7536,1,3
item_7537,1,13
item_7538,4,17
item_7539,1,19
item_7540,2,2
item_7541,3,3
item_7542,3,2
item_7543,4,2
item_7544,2,4
item_7545,3,5
item_7546,3,9
item_7547,2,4
item_7548,4,5
item_7549,1,1
item_7550,3,9
item_7551,1,4
item_7552,4,10
item_7553,1,9
item_7554,4,14
item_7555,3,8
item_7556,3,3
item_7557,4,15
item_7558,4,19
item_7559,5,20
item_7560,3,19
item_7561,1,16
item_7562,1,19
item_7563,3,6
item_7564,5,5
item_7565,2,3
item_7566,1,19
item_7567,2,19
item_7568,1,18
item_7569,2,10
item_7570,5,10
item_7571,1,20
item_7572,5,14
item_7573,1,4
item_7574,2,5
item_7575,2,17
item_7576,5,7
item_7577,2,11
item_7578,5,8
item_7579,1,10
item_7580,4,11
item_7581,2,12
item_7582,4,4
item_7583,3,2
item_7584,4,7
item_7585,1,17
item_7586,2,6
item_7587,1,10
item_7588,3,17
item_7589,2,11
item_7590,5,18
item_7591,4,10
item_7592,3,18
item_7593,1,17
item_7594,3,18
item_7595,4,12
item_7596,4,3
item_7597,1,11
item_7598,5,4
item_7599,3,15
item_7600,3,15
item_7601,3,5
item_7602,2,17
item_7603,4,11
item_7604,4,17
item_7605,1,14
item_7606,2,2
item_7607,1,15
item_7608,5,1
item_7609,4,12
item_7610,4,9
item_7611,3,20
item_7612,2,14
item_7613,2,19
item_7614,1,9
item_7615,4,4
item_7616,4,8
item_7617,1,11
item_7618,1,17
item_7619,1,13
item_7620,2,4
item_7621,5,14
item_7622,3,1
item_7623,2,20
item_7624,5,14
item_7625,2,4
item_7626,1,13
item_7627,5,2
item_7628,3,7
item_7629,2,10
item_7630,3,2
item_7631,3,16
item_7632,1,9
item_7633,3,6
item_7634,3,1
item_7635,1,18
item_7636,1,7
item_7637,1,12
item_7638,4,14
item_7639,3,20
item_7640,3,14
item_7641,3,7
item_7642,1,18
item_7643,2,15
item_7644,3,13
item_7645,3,6
item_7646,2,11
item_7647,2,16
item_7648,5,14
item_7649,2,8
item_7650,1,18
item_7651,2,8
item_7652,1,16
item_7653,3,2
item_7654,3,6
item_7655,4,19
item_7656,1,13
item_7657,5,10
item_7658,3,8
item_7659,1,13
item_7660,5,11
item_7661,4,4
item_7662,4,7
item_7663,3,10
item_7664,4,16
item_7665,3,14
item_7666,1,13
item_7667,3,16
item_7668,2,14
item_7669,4,14
item_7670,4,15
item_7671,2,15
item_7672,2,10
item_7673,1,14
item_7674,1,18
item_7675,1,15
item_7676,4,6
item_7677,1,11
item_7678,2,8
item_7679,1,17
item_7680,3,5
item_7681,1,19
item_7682,3,15
item_7683,4,16
item_7684,4,5
item_7685,5,11
item_7686,5,12
item_7687,1,9
item_7688,1,14
item_7689,5,5
item_7690,4,15
item_7691,5,4
item_7692,5,8
item_7693,5,4
item_7694,5,5
item_7695,4,8
item_7696,3,14
item_7697,1,17
item_7698,5,3
item_7699,4,8
item_7700,1,13
item_7701,3,19
item_7702,5,12
item_7703,1,7
item_7704,2,14
item_7705,4,5
item_7706,1,13
item_7707,1,14
item_7708,3,12
item_7709,5,3
item_7710,2,10
item_7711,1,11
item_7712,4,12
item_7713,1,2
item_7714,4,5
item_7715,2,7
item_7716,2,7
item_7717,2,3
item_7718,4,8
item_7719,4,17
item_7720,2,17
item_7721,3,6
item_7722,2,17
item_7723,1,19
item_7724,1,17
item_7725,4,13
item_7726,1,19
item_7727,4,2
item_7728,2,10
item_7729,3,19
item_7730,1,12
item_7731,2,2
item_7732,4,4
item_7733,2,6
item_7734,1,17
item_7735,3,17
item_7736,2,4
item_7737,1,7
item_7738,4,16
item_7739,2,2
item_7740,2,16
item_7741,3,16
item_7742,2,9
item_7743,2,4
item_7744,3,7
item_7745,2,15
item_7746,3,11
item_7747,2,12
item_7748,5,16
item_7749,2,15
item_7750,3,4
item_7751,1,19
item_7752,5,19
item_7753,4,9
item_7754,2,4
