label,weight,profit
item_25921,6,89
item_25922,2,66
item_25923,43,94
item_25924,48,50
item_25925,16,57
item_25926,22,73
item_25927,22,90
item_25928,48,7
item_25929,9,85
item_25930,4,57
item_25931,11,2
item_25932,49,1
item_25933,17,33
item_25934,7,6
item_25935,17,10
item_25936,33,33
item_25937,24,64
item_25938,4,4
item_25939,48,92
item_25940,8,22
item_25941,37,48
item_25942,8,29
item_25943,20,30
item_25944,29,42
item_25945,32,83
item_25946,14,17
item_25947,14,50
item_25948,17,1
item_25949,45,44
item_25950,49,24
item_25951,4,75
item_25952,26,45
item_25953,40,92
item_25954,48,92
item_25955,2,97
item_25956,47,50
item_25957,36,12
item_25958,22,79
item_25959,17,23
item_25960,19,94
item_25961,43,72
item_25962,46,20
item_25963,27,86
item_25964,20,7
item_25965,46,64
item_25966,39,85
item_25967,8,7
item_25968,33,37
item_25969,46,76
item_25970,44,54
item_25971,26,61
item_25972,11,48
item_25973,38,97
item_25974,46,63
item_25975,2,38
item_25976,32,75
item_25977,40,38
item_25978,29,23
item_25979,43,67
item_25980,39,97
item_25981,12,26
item_25982,17,90
item_25983,47,78
item_25984,2,95
item_25985,37,41
item_25986,38,80
item_25987,6,64
item_25988,14,85
item_25989,41,87
item_25990,1,70
item_25991,44,36
item_25992,3,91
item_25993,6,23
item_25994,4,32
item_25995,7,71
item_25996,32,24
item_25997,14,26
item_25998,31,60
item_25999,17,7
item_26000,13,72
item_26001,17,46
item_26002,30,22
item_26003,50,82
item_26004,12,3
item_26005,34,15
item_26006,10,31
item_26007,23,11
item_26008,19,22
item_26009,11,28
item_26010,24,68
item_26011,2,2
item_26012,40,71
item_26013,21,73
item_26014,49,26
item_26015,5,38
item_26016,45,38
item_26017,4,16
item_26018,50,50
item_26019,37,69
item_26020,29,70
item_26021,11,63
item_26022,22,12
item_26023,21,47
item_26024,47,26
item_26025,9,94
item_26026,40,70
item_26027,6,94
item_26028,13,38
item_26029,44,67
item_26030,4,12
item_26031,36,54
item_26032,17,90
item_26033,29,96
item_26034,14,47
item_26035,28,36
item_26036,38,74
item_26037,14,29
item_26038,10,47
item_26039,37,26
item_26040,15,32
item_26041,42,93
item_26042,18,89
item_26043,5,90
item_26044,44,58
item_26045,4,16
item_26046,21,23
item_26047,24,85
item_26048,15,40
item_26049,21,27
item_26050,17,34
item_26051,27,71
item_26052,4,99
item_26053,42,14
item_26054,23,45
item_26055,45,15
item_26056,45,29
item_26057,25,67
item_26058,26,96
item_26059,14,35
item_26060,26,11
item_26061,1,87
item_26062,12,70
item_26063,47,37
item_26064,27,50
item_26065,22,6
item_26066,3,22
item_26067,41,29
item_26068,26,43
item_26069,3,60
item_26070,39,60
item_26071,4,62
item_26072,36,73
item_26073,25,54
item_26074,28,78
item_26075,19,68
item_26076,8,38
item_26077,35,58
item_26078,19,84
item_26079,38,28
item_26080,14,78
item_26081,30,96
item_26082,11,78
item_26083,39,23
item_26084,6,19
item_26085,38,99
item_26086,19,73
item_26087,12,64
item_26088,32,60
item_26089,6,85
item_26090,33,37
item_26091,6,26
item_26092,23,1
item_26093,37,29
item_26094,24,16
item_26095,10,86
item_26096,8,71
item_26097,3,84
item_26098,31,56
item_26099,31,83
item_26100,48,6
item_26101,21,74
item_26102,28,57
item_26103,16,88
item_26104,23,62
item_26105,46,19
item_26106,25,75
item_26107,38,68
item_26108,41,1
item_26109,45,47
item_26110,20,90
item_26111,3,63
item_26112,24,92
item_26113,12,88
item_26114,2,48
item_26115,32,28
item_26116,1,72
item_26117,11,29
item_26118,17,54
item_26119,26,75
item_26120,38,56
item_26121,7,99
item_26122,25,73
item_26123,13,60
item_26124,48,35
item_26125,21,89
item_26126,48,68
item_26127,45,22
item_26128,28,48
item_26129,22,37
item_26130,35,54
item_26131,4,46
item_26132,9,62
item_26133,40,51
item_26134,14,66
item_26135,39,2
item_26136,4,75
item_26137,43,33
item_26138,42,98
item_26139,22,60
item_26140,36,86
item_26141,20,74
item_26142,45,91
item_26143,20,54
item_26144,14,49
item_26145,45,21
item_26146,22,97
item_26147,32,10
item_26148,1,96
item_26149,31,99
item_26150,12,46
item_26151,27,86
item_26152,39,55
item_26153,35,89
item_26154,17,32
item_26155,33,57
item_26156,34,99
item_26157,15,43
item_26158,35,1
item_26159,28,30
item_26160,16,3
item_26161,15,65
item_26162,38,21
item_26163,41,80
item_26164,10,7
item_26165,10,63
item_26166,25,1
item_26167,24,92
item_26168,7,74
item_26169,49,17
item_26170,27,29
item_26171,20,63
item_26172,48,77
item_26173,32,61
item_26174,47,86
item_26175,34,93
item_26176,7,65
item_26177,25,84
item_26178,44,35
item_26179,45,38
item_26180,29,1
item_26181,32,67
item_26182,45,68
item_26183,13,84
item_26184,4,58
item_26185,28,8
item_26186,13,91
item_26187,8,54
item_26188,2,61
item_26189,48,95
item_26190,29,77
item_26191,16,25
item_26192,31,27
item_26193,21,29
item_26194,50,41
item_26195,25,21
item_26196,26,22
item_26197,21,20
item_26198,7,24
item_26199,17,61
item_26200,1,25
item_26201,34,52
item_26202,20,28
item_26203,15,95
item_26204,40,44
item_26205,6,37
item_26206,34,77
item_26207,33,15
item_26208,31,39
item_26209,37,42
item_26210,9,57
item_26211,41,70
item_26212,3,43
item_26213,47,70
item_26214,31,21
item_26215,2,99
item_26216,14,19
item_26217,10,79
item_26218,4,33
item_26219,9,33
item_26220,15,9
item_26221,30,10
item_26222,45,79
item_26223,5,91
item_26224,47,84
item_26225,4,54
item_26226,29,83
item_26227,8,5
item_26228,3,25
item_26229,49,98
item_26230,21,30
item_26231,19,37
item_26232,23,74
item_26233,13,46
item_26234,15,82
item_26235,20,76
item_26236,25,12
item_26237,12,84
item_26238,30,93
item_26239,45,3
item_26240,23,92
item_26241,43,43
item_26242,33,96
item_26243,42,73
item_26244,45,58
item_26245,29,45
item_26246,40,8
item_26247,7,98
item_26248,33,27
item_26249,48,27
item_26250,46,52
item_26251,13,54
item_26252,6,1
item_26253,15,39
item_26254,30,16
item_26255,32,51
item_26256,50,58
item_26257,34,69
item_26258,43,22
item_26259,49,73
item_26260,31,80
item_26261,8,92
item_26262,41,12
item_26263,21,89
item_26264,42,66
item_26265,14,1
item_26266,28,58
item_26267,13,29
item_26268,14,62
item_26269,45,66
item_26270,29,51
item_26271,18,1
item_26272,15,14
item_26273,50,22
item_26274,42,71
item_26275,33,23
item_26276,4,58
item_26277,18,47
item_26278,42,80
item_26279,30,98
item_26280,8,24
item_26281,3,69
item_26282,48,41
item_26283,34,93
item_26284,30,77
item_26285,21,18
item_26286,45,91
item_26287,27,73
item_26288,18,88
item_26289,41,94
item_26290,33,71
item_26291,3,41
item_26292,38,83
item_26293,48,23
item_26294,37,15
item_26295,19,86
item_26296,18,17
item_26297,20,3
item_26298,29,23
item_26299,8,86
item_26300,10,58
item_26301,17,85
item_26302,25,76
item_26303,7,22
item_26304,40,94
item_26305,37,68
item_26306,15,36
item_26307,39,39
item_26308,36,47
item_26309,34,69
item_26310,21,40
item_26311,1,55
item_26312,7,13
item_26313,40,10
item_26314,26,97
item_26315,29,19
item_26316,25,11
item_26317,32,67
item_26318,47,44
item_26319,24,45
item_26320,50,47
item_26321,43,81
item_26322,49,25
item_26323,3,1
item_26324,11,21
item_26325,2,20
item_26326,9,8
item_26327,16,97
item_26328,44,99
item_26329,16,1
item_26330,5,58
item_26331,14,1
item_26332,35,24
item_26333,14,23
item_26334,1,30
item_26335,9,92
item_26336,50,57
item_26337,1,77
item_26338,18,59
item_26339,44,45
item_26340,28,55
item_26341,35,38
item_26342,38,97
item_26343,11,56
item_26344,10,87
item_26345,14,47
item_26346,5,57
item_26347,27,81
item_26348,4,97
item_26349,34,81
item_26350,46,98
item_26351,5,1
item_26352,11,2
item_26353,41,75
item_26354,46,68
item_26355,26,12
item_26356,47,95
item_26357,44,34
item_26358,26,42
item_26359,31,89
item_26360,50,75
item_26361,39,35
item_26362,28,91
item_26363,9,80
item_26364,10,57
item_26365,8,21
item_26366,13,12
item_26367,2,31
item_26368,19,39
item_26369,3,25
item_26370,44,72
item_26371,45,94
item_26372,11,31
item_26373,34,29
item_26374,49,85
item_26375,28,90
item_26376,33,36
item_26377,13,55
item_26378,45,10
item_26379,44,6
item_26380,8,81
item_26381,33,37
item_26382,29,36
item_26383,28,23
item_26384,47,70
item_26385,18,53
item_26386,17,98
item_26387,25,3
item_26388,15,74
item_26389,34,15
item_26390,47,2
item_26391,28,53
item_26392,49,32
item_26393,13,94
item_26394,9,47
item_26395,16,80
item_26396,24,77
item_26397,26,28
item_26398,39,97
item_26399,4,29
item_26400,6,61
item_26401,28,66
item_26402,10,31
item_26403,32,87
item_26404,7,17
item_26405,42,15
item_26406,41,63
item_26407,28,29
item_26408,41,94
item_26409,35,88
item_26410,42,17
item_26411,44,37
item_26412,17,35
item_26413,7,18
item_26414,18,89
item_26415,16,69
item_26416,27,81
item_26417,10,85
item_26418,31,42
item_26419,44,53
item_26420,32,20
item_26421,27,4
item_26422,47,95
item_26423,20,17
item_26424,22,46
item_26425,22,90
item_26426,14,10
item_26427,31,54
item_26428,8,47
item_26429,27,75
item_26430,39,100
item_26431,31,14
item_26432,14,17
item_26433,17,98
item_26434,29,61
item_26435,48,40
item_26436,28,28
item_26437,14,71
item_26438,36,59
item_26439,25,27
item_26440,22,15
item_26441,11,43
item_26442,6,42
item_26443,26,25
item_26444,15,66
item_26445,29,90
item_26446,44,88
item_26447,8,60
item_26448,26,75
item_26449,37,13
item_26450,18,27
item_26451,11,57
item_26452,18,95
item_26453,27,55
item_26454,33,86
item_26455,16,19
item_26456,4,91
item_26457,49,8
item_26458,21,25
item_26459,37,80
item_26460,4,54
item_26461,35,5
item_26462,1,89
item_26463,15,67
item_26464,4,54
item_26465,14,90
item_26466,15,81
item_26467,1,17
item_26468,14,66
item_26469,35,88
item_26470,4,52
item_26471,7,83
item_26472,28,25
item_26473,7,14
item_26474,29,64
item_26475,40,39
item_26476,50,55
item_26477,35,80
item_26478,20,66
item_26479,5,93
item_26480,7,47
item_26481,26,69
item_26482,4,50
item_26483,34,19
item_26484,47,57
item_26485,19,52
item_26486,27,64
item_26487,22,15
item_26488,32,50
item_26489,27,89
item_26490,27,3
item_26491,44,97
item_26492,44,57
item_26493,48,33
item_26494,7,41
item_26495,36,50
item_26496,49,16
item_26497,15,86
item_26498,28,8
item_26499,47,18
item_26500,39,28
item_26501,17,53
item_26502,1,47
item_26503,41,98
item_26504,36,6
item_26505,22,82
item_26506,50,77
item_26507,47,90
item_26508,11,22
item_26509,35,1
item_26510,27,79
item_26511,19,23
item_26512,2,43
item_26513,19,35
item_26514,7,100
item_26515,16,58
item_26516,24,3
item_26517,14,61
item_26518,7,55
item_26519,50,15
item_26520,15,9
item_26521,42,78
item_26522,32,75
item_26523,10,59
item_26524,7,92
item_26525,30,99
item_26526,21,81
item_26527,27,53
item_26528,19,15
item_26529,2,47
item_26530,5,87
item_26531,29,64
item_26532,23,41
item_26533,40,62
item_26534,35,6
item_26535,28,6
item_26536,17,3
item_26537,27,76
item_26538,39,16
item_26539,41,6
item_26540,34,28
item_26541,40,83
item_26542,23,78
item_26543,50,20
item_26544,9,10
item_26545,21,24
item_26546,32,57
item_26547,3,97
item_26548,39,20
item_26549,43,20
item_26550,42,71
item_26551,46,40
item_26552,9,72
item_26553,20,94
item_26554,46,21
item_26555,17,93
item_26556,31,54
item_26557,8,4
item_26558,28,3
item_26559,44,31
item_26560,19,60
item_26561,15,100
item_26562,28,35
item_26563,2,3
item_26564,22,36
item_26565,30,100
item_26566,17,36
item_26567,35,46
item_26568,49,54
item_26569,49,84
item_26570,25,6
item_26571,10,50
item_26572,9,68
item_26573,48,73
item_26574,45,77
item_26575,36,71
item_26576,7,7
item_26577,23,25
item_26578,12,24
item_26579,26,25
item_26580,49,85
item_26581,24,10
item_26582,16,18
item_26583,12,69
item_26584,36,48
item_26585,26,85
item_26586,48,21
item_26587,25,60
item_26588,34,57
item_26589,2,88
item_26590,31,50
item_26591,10,11
item_26592,44,11
item_26593,18,37
item_26594,17,86
item_26595,41,42
item_26596,24,92
item_26597,16,89
item_26598,21,78
item_26599,25,33
item_26600,26,36
item_26601,44,45
item_26602,40,61
item_26603,29,66
item_26604,4,31
item_26605,39,97
item_26606,7,94
item_26607,42,74
item_26608,27,47
item_26609,22,69
item_26610,28,13
item_26611,42,50
item_26612,11,21
item_26613,17,70
item_26614,15,24
item_26615,15,44
item_26616,38,25
item_26617,36,85
item_26618,9,25
item_26619,31,48
item_26620,43,17
item_26621,3,47
item_26622,17,75
item_26623,28,8
item_26624,8,63
item_26625,11,96
item_26626,6,93
item_26627,19,37
item_26628,49,51
item_26629,42,31
item_26630,18,70
item_26631,7,19
item_26632,35,38
item_26633,30,27
item_26634,19,25
item_26635,48,93
item_26636,34,80
item_26637,29,80
item_26638,36,81
item_26639,9,25
item_26640,45,9
item_26641,6,83
item_26642,21,56
item_26643,48,12
item_26644,9,24
item_26645,45,21
item_26646,17,56
item_26647,40,34
item_26648,19,25
item_26649,37,24
item_26650,31,13
item_26651,7,38
item_26652,42,58
item_26653,37,49
item_26654,50,96
item_26655,20,40
item_26656,17,29
item_26657,37,36
item_26658,30,46
item_26659,4,11
item_26660,27,86
item_26661,41,99
item_26662,12,63
item_26663,43,16
item_26664,3,57
item_26665,46,17
item_26666,6,70
item_26667,33,85
item_26668,31,85
item_26669,44,29
item_26670,16,54
item_26671,37,44
item_26672,49,29
item_26673,19,94
item_26674,33,25
item_26675,13,73
item_26676,27,95
item_26677,46,20
item_26678,43,43
item_26679,22,3
item_26680,18,46
item_26681,36,40
item_26682,1,45
item_26683,45,48
item_26684,27,57
item_26685,13,97
item_26686,5,80
item_26687,32,55
item_26688,34,36
item_26689,9,80
item_26690,31,68
item_26691,31,94
item_26692,23,79
item_26693,10,40
item_26694,35,36
item_26695,19,59
item_26696,7,5
item_26697,9,80
item_26698,9,53
item_26699,29,62
item_26700,1,91
item_26701,17,40
item_26702,32,42
item_26703,17,92
item_26704,19,7
item_26705,50,34
item_26706,2,52
item_26707,49,74
item_26708,5,74
item_26709,36,62
item_26710,50,84
item_26711,22,55
item_26712,41,57
item_26713,16,32
item_26714,19,93
item_26715,9,22
item_26716,33,69
item_26717,35,37
item_26718,42,56
item_26719,24,62
item_26720,17,41
item_26721,49,23
item_26722,49,54
item_26723,32,59
item_26724,5,24
item_26725,11,91
item_26726,44,81
item_26727,41,91
item_26728,16,95
item_26729,2,78
item_26730,7,38
item_26731,2,82
item_26732,26,96
item_26733,50,86
item_26734,40,88
item_26735,30,9
item_26736,14,50
item_26737,45,37
item_26738,8,34
item_26739,31,68
item_26740,37,75
item_26741,37,38
item_26742,5,97
item_26743,36,45
item_26744,1,85
item_26745,16,66
item_26746,48,55
item_26747,41,63
item_26748,30,28
item_26749,37,39
item_26750,21,30
item_26751,13,13
item_26752,25,18
item_26753,25,63
item_26754,26,3
item_26755,5,31
item_26756,21,70
item_26757,43,61
item_26758,8,72
item_26759,37,56
item_26760,11,100
item_26761,2,69
item_26762,50,75
item_26763,12,90
item_26764,42,95
item_26765,27,81
item_26766,13,12
item_26767,17,68
item_26768,31,77
item_26769,11,98
item_26770,27,88
item_26771,45,73
item_26772,48,40
item_26773,48,11
item_26774,31,89
item_26775,46,25
item_26776,25,58
item_26777,2,19
item_26778,50,76
item_26779,7,79
item_26780,46,19
item_26781,4,76
item_26782,11,67
item_26783,34,43
item_26784,42,36
item_26785,48,20
item_26786,9,76
item_26787,12,28
item_26788,5,98
item_26789,36,59
item_26790,24,54
item_26791,7,75
item_26792,46,23
item_26793,37,42
item_26794,8,88
item_26795,27,56
item_26796,48,80
item_26797,45,61
item_26798,5,56
item_26799,5,39
item_26800,5,23
item_26801,38,71
item_26802,47,46
item_26803,5,34
item_26804,34,79
item_26805,46,66
item_26806,36,50
item_26807,11,87
item_26808,11,49
item_26809,33,11
item_26810,33,87
item_26811,5,13
item_26812,22,13
item_26813,29,98
item_26814,42,59
item_26815,43,100
item_26816,41,41
item_26817,27,53
item_26818,25,80
item_26819,43,27
item_26820,33,84
item_26821,36,37
item_26822,2,38
item_26823,6,21
item_26824,4,61
item_26825,37,46
item_26826,36,18
item_26827,49,33
item_26828,36,30
item_26829,42,85
item_26830,32,73
item_26831,27,48
item_26832,50,50
item_26833,49,88
item_26834,3,53
item_26835,4,42
item_26836,17,4
item_26837,41,89
item_26838,44,3
item_26839,41,68
item_26840,29,15
item_26841,31,34
item_26842,17,26
item_26843,46,78
item_26844,9,98
item_26845,24,86
item_26846,46,18
item_26847,12,49
item_26848,36,19
item_26849,14,67
item_26850,4,19
item_26851,20,96
item_26852,31,75
item_26853,15,78
item_26854,45,14
item_26855,1,47
item_26856,43,46
item_26857,21,65
item_26858,2,83
item_26859,39,95
item_26860,26,24
item_26861,10,94
item_26862,28,15
item_26863,10,74
item_26864,46,70
item_26865,18,24
item_26866,8,54
item_26867,47,93
item_26868,34,80
item_26869,42,11
item_26870,50,15
item_26871,20,64
item_26872,10,57
item_26873,15,40
item_26874,48,51
item_26875,5,22
item_26876,45,33
item_26877,36,29
item_26878,50,32
item_26879,41,16
item_26880,46,70
item_26881,28,6
item_26882,47,22
item_26883,43,66
item_26884,37,2
item_26885,28,25
item_26886,13,75
item_26887,39,49
item_26888,35,26
item_26889,11,29
item_26890,3,66
item_26891,3,29
item_26892,5,15
item_26893,36,70
item_26894,5,82
item_26895,20,73
item_26896,25,20
item_26897,12,97
item_26898,2,12
item_26899,7,31
item_26900,25,100
item_26901,48,20
item_26902,5,78
item_26903,13,56
item_26904,49,83
item_26905,18,13
item_26906,24,85
item_26907,29,13
item_26908,8,55
item_26909,21,41
item_26910,9,12
item_26911,19,51
item_26912,42,10
item_26913,44,4
item_26914,40,67
item_26915,36,32
item_26916,2,14
item_26917,19,22
item_26918,20,36
item_26919,39,54
item_26920,7,99
item_26921,41,46
item_26922,9,59
item_26923,17,19
item_26924,46,2
item_26925,34,64
item_26926,25,10
item_26927,17,46
item_26928,10,92
item_26929,49,38
item_26930,45,46
item_26931,28,4
item_26932,43,38
item_26933,31,77
item_26934,25,75
item_26935,6,70
item_26936,3,35
item_26937,38,28
item_26938,47,99
item_26939,2,4
item_26940,14,47
item_26941,13,17
item_26942,11,24
item_26943,49,44
item_26944,45,70
item_26945,15,65
item_26946,47,82
item_26947,28,31
item_26948,24,80
item_26949,3,79
item_26950,8,62
item_26951,23,88
item_26952,50,39
item_26953,35,18
item_26954,46,63
item_26955,45,20
item_26956,42,55
item_26957,23,86
item_26958,24,32
item_26959,5,70
item_26960,8,34
item_26961,43,59
item_26962,25,46
item_26963,2,56
item_26964,3,63
item_26965,49,79
item_26966,42,43
item_26967,15,16
item_26968,9,8
item_26969,4,9
item_26970,36,9
item_26971,17,57
item_26972,34,10
item_26973,12,2
item_26974,29,59
item_26975,35,21
item_26976,25,27
item_26977,4,75
item_26978,5,96
item_26979,25,36
item_26980,38,71
item_26981,11,3
item_26982,24,41
item_26983,45,40
item_26984,45,24
item_26985,28,1
item_26986,34,46
item_26987,31,69
item_26988,7,70
item_26989,37,16
item_26990,27,20
item_26991,10,71
item_26992,12,8
item_26993,10,67
item_26994,7,82
item_26995,18,57
item_26996,22,13
item_26997,41,70
item_26998,35,56
item_26999,30,15
item_27000,40,9
item_27001,33,79
item_27002,30,6
item_27003,4,78
item_27004,16,2
item_27005,21,17
item_27006,21,32
item_27007,34,58
item_27008,49,18
item_27009,6,50
item_27010,14,80
item_27011,27,12
item_27012,36,80
item_27013,3,73
item_27014,39,53
item_27015,12,27
item_27016,42,15
item_27017,9,94
item_27018,6,32
item_27019,35,70
item_27020,3,93
item_27021,36,54
item_27022,14,9
item_27023,34,37
item_27024,8,58
item_27025,27,42
item_27026,9,46
item_27027,1,25
item_27028,7,51
item_27029,8,34
item_27030,32,8
item_27031,2,72
item_27032,8,20
item_27033,4,94
item_27034,5,88
item_27035,30,70
item_27036,26,11
item_27037,33,42
item_27038,8,83
item_27039,12,11
item_27040,25,48
item_27041,8,9
item_27042,44,80
item_27043,46,71
item_27044,30,24
item_27045,2,9
item_27046,3,38
item_27047,34,5
item_27048,14,90
item_27049,24,16
item_27050,48,64
item_27051,39,3
item_27052,30,94
item_27053,32,93
item_27054,16,83
item_27055,21,75
item_27056,49,70
item_27057,44,98
item_27058,32,79
item_27059,17,64
item_27060,49,33
item_27061,12,26
item_27062,9,17
item_27063,44,40
item_27064,5,36
item_27065,41,19
item_27066,13,6
item_27067,23,53
item_27068,21,94
item_27069,11,53
item_27070,9,50
item_27071,20,30
item_27072,5,35
item_27073,2,30
item_27074,40,61
item_27075,32,31
item_27076,42,49
item_27077,30,30
item_27078,20,54
item_27079,37,23
item_27080,23,27
item_27081,28,94
item_27082,29,73
item_27083,6,75
item_27084,18,34
item_27085,33,95
item_27086,15,61
item_27087,43,35
item_27088,30,6
item_27089,40,17
item_27090,28,47
item_27091,1,11
item_27092,11,86
item_27093,7,45
item_27094,42,97
item_27095,44,44
item_27096,12,66
item_27097,2,54
item_27098,15,48
item_27099,23,21
item_27100,9,69
item_27101,18,21
item_27102,4,68
item_27103,14,27
item_27104,33,4
item_27105,20,7
item_27106,31,21
item_27107,33,39
item_27108,48,34
item_27109,16,55
item_27110,7,1
item_27111,36,47
item_27112,40,14
item_27113,46,55
item_27114,19,95
item_27115,5,69
item_27116,12,47
item_27117,2,75
item_27118,12,45
item_27119,35,38
item_27120,50,78
item_27121,42,72
item_27122,3,6
item_27123,43,73
item_27124,28,70
item_27125,34,31
item_27126,47,49
item_27127,24,62
item_27128,40,96
item_27129,42,69
item_27130,18,11
item_27131,45,31
item_27132,43,68
item_27133,21,44
item_27134,4,27
item_27135,5,33
item_27136,5,14
item_27137,38,2
item_27138,34,45
item_27139,41,97
item_27140,27,28
item_27141,18,35
item_27142,27,10
item_27143,12,76
item_27144,42,53
item_27145,20,5
item_27146,24,41
item_27147,46,70
item_27148,47,8
item_27149,43,36
item_27150,34,9
item_27151,7,95
item_27152,30,20
item_27153,7,38
item_27154,8,85
item_27155,30,9
item_27156,50,10
item_27157,11,9
item_27158,15,24
item_27159,39,91
item_27160,49,13
item_27161,24,52
item_27162,39,68
item_27163,4,50
item_27164,50,86
item_27165,34,55
item_27166,26,99
item_27167,44,5
item_27168,33,63
item_27169,1,68
item_27170,11,19
item_27171,37,31
item_27172,37,1
item_27173,3,24
item_27174,40,98
item_27175,1,17
item_27176,38,73
item_27177,40,77
item_27178,44,35
item_27179,43,90
item_27180,14,94
item_27181,15,27
item_27182,42,92
item_27183,21,25
item_27184,31,1
item_27185,22,43
item_27186,18,56
item_27187,44,47
item_27188,11,12
item_27189,24,66
item_27190,33,85
item_27191,27,50
item_27192,3,5
item_27193,22,26
item_27194,16,19
item_27195,48,36
item_27196,34,7
item_27197,22,53
item_27198,9,63
item_27199,20,23
item_27200,38,89
item_27201,11,29
item_27202,42,55
item_27203,12,34
item_27204,39,16
item_27205,26,25
item_27206,1,55
item_27207,3,12
item_27208,27,50
item_27209,33,52
item_27210,31,84
item_27211,31,77
item_27212,21,32
item_27213,37,49
item_27214,29,56
item_27215,43,51
item_27216,17,87
item_27217,34,78
item_27218,13,62
item_27219,5,24
item_27220,11,51
item_27221,24,42
item_27222,26,96
item_27223,27,48
item_27224,44,93
item_27225,15,55
item_27226,35,5
item_27227,12,12
item_27228,4,88
item_27229,4,54
item_27230,24,21
item_27231,22,73
item_27232,34,43
item_27233,40,8
item_27234,24,71
item_27235,16,76
item_27236,33,47
item_27237,48,64
item_27238,43,81
item_27239,18,11
item_27240,48,11
item_27241,27,26
item_27242,29,4
item_27243,23,99
item_27244,6,97
item_27245,21,44
item_27246,23,89
item_27247,11,77
item_27248,45,100
item_27249,12,9
item_27250,41,32
item_27251,24,39
item_27252,13,31
item_27253,50,61
item_27254,34,33
item_27255,43,40
item_27256,19,89
item_27257,5,72
item_27258,39,41
item_27259,8,67
item_27260,42,82
item_27261,20,49
item_27262,3,87
item_27263,35,54
item_27264,20,3
item_27265,32,64
item_27266,6,70
item_27267,12,25
item_27268,35,84
item_27269,13,10
item_27270,18,70
item_27271,43,87
item_27272,35,20
item_27273,14,95
item_27274,21,33
item_27275,4,71
item_27276,35,44
item_27277,37,44
item_27278,23,87
item_27279,12,24
item_27280,33,74
item_27281,36,37
item_27282,13,3
item_27283,41,82
item_27284,18,68
item_27285,47,51
item_27286,26,99
item_27287,40,91
item_27288,3,54
item_27289,20,50
item_27290,34,13
item_27291,25,25
item_27292,5,67
item_27293,46,45
item_27294,41,58
item_27295,47,11
item_27296,6,48
item_27297,3,81
item_27298,23,91
item_27299,35,7
item_27300,7,92
item_27301,49,47
item_27302,43,69
item_27303,50,20
item_27304,12,7
item_27305,46,93
item_27306,35,49
item_27307,25,31
item_27308,33,73
item_27309,27,14
item_27310,11,64
item_27311,30,73
item_27312,5,44
item_27313,7,26
item_27314,33,16
item_27315,24,29
item_27316,6,82
item_27317,30,40
item_27318,14,51
item_27319,16,45
item_27320,47,62
item_27321,41,45
item_27322,47,34
item_27323,40,1
item_27324,27,44
item_27325,41,15
item_27326,46,25
item_27327,33,61
item_27328,8,88
item_27329,34,5
item_27330,9,32
item_27331,28,53
item_27332,33,71
item_27333,42,30
item_27334,23,43
item_27335,35,86
item_27336,6,23
item_27337,12,86
item_27338,27,9
item_27339,10,24
item_27340,45,13
item_27341,12,5
item_27342,50,53
item_27343,4,12
item_27344,28,12
item_27345,42,3
item_27346,35,48
item_27347,37,10
item_27348,47,66
item_27349,36,72
item_27350,49,11
item_27351,6,99
item_27352,35,86
item_27353,39,67
item_27354,47,40
item_27355,14,24
item_27356,47,23
item_27357,4,65
item_27358,40,92
item_27359,35,75
item_27360,29,3
item_27361,35,95
item_27362,38,71
item_27363,10,30
item_27364,25,18
item_27365,3,37
item_27366,38,9
item_27367,13,91
item_27368,36,12
item_27369,11,18
item_27370,36,73
item_27371,23,61
item_27372,15,43
item_27373,6,62
item_27374,38,63
item_27375,12,67
item_27376,47,68
item_27377,4,40
item_27378,20,13
item_27379,7,68
item_27380,50,13
item_27381,16,63
item_27382,8,61
item_27383,36,37
item_27384,8,14
item_27385,30,26
item_27386,35,74
item_27387,31,65
item_27388,3,38
item_27389,30,76
item_27390,9,44
item_27391,47,92
item_27392,32,26
item_27393,12,29
item_27394,2,52
item_27395,48,70
item_27396,17,25
item_27397,18,100
item_27398,41,10
item_27399,17,75
item_27400,39,87
item_27401,32,3
item_27402,47,70
item_27403,31,79
item_27404,6,62
item_27405,33,31
item_27406,12,11
item_27407,21,93
item_27408,14,26
item_27409,15,12
item_27410,13,77
item_27411,49,95
item_27412,30,22
item_27413,24,61
item_27414,49,9
item_27415,50,18
item_27416,7,12
item_27417,25,3
item_27418,26,86
item_27419,28,77
item_27420,27,41
item_27421,15,65
item_27422,23,34
item_27423,38,46
item_27424,48,96
item_27425,4,42
item_27426,4,42
item_27427,40,34
item_27428,20,16
item_27429,27,63
item_27430,12,33
item_27431,4,41
item_27432,3,69
item_27433,17,3
item_27434,16,9
item_27435,10,63
item_27436,12,78
item_27437,16,89
item_27438,21,40
item_27439,28,5
item_27440,3,18
item_27441,10,19
item_27442,13,78
item_27443,5,16
item_27444,34,88
item_27445,22,3
item_27446,38,51
item_27447,28,81
item_27448,4,54
item_27449,4,36
item_27450,29,75
item_27451,3,18
item_27452,39,10
item_27453,34,56
item_27454,37,48
item_27455,49,47
item_27456,47,69
item_27457,45,25
item_27458,16,64
item_27459,17,89
item_27460,6,13
item_27461,13,76
item_27462,8,72
item_27463,49,76
item_27464,42,57
item_27465,14,39
item_27466,46,3
item_27467,9,14
item_27468,29,10
item_27469,41,41
item_27470,3,42
item_27471,36,1
item_27472,23,7
item_27473,32,98
item_27474,24,26
